country,indicator,category,date,value,unit,region,source
CYP,Current account,Economic,2009-12-31,-6.6707426714699,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2008-12-31,-14.3855413757168,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2007-12-31,-7.63669144927275,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2006-12-31,-6.36794765544158,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2005-12-31,-5.26682635799638,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2004-12-31,-4.77327486436682,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2003-12-31,-2.00767143097125,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2002-12-31,-3.32012511756836,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2001-12-31,-3.09916834386668,% GDP,Europe & Central Asia,World Bank
CYP,Current account,Economic,2000-12-31,-4.88747484293358,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2024-12-31,1.69610102238123,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2023-12-31,-0.125406557037842,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2022-12-31,-4.52048439437013,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2021-12-31,-2.04624111898244,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2020-12-31,1.78520080795831,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2019-12-31,0.356195094422181,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2018-12-31,0.451859774047593,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2017-12-31,1.35301705500194,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2016-12-31,1.74734921729713,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2015-12-31,0.446971205922034,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2014-12-31,0.217020094001343,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2013-12-31,-0.519137991701547,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2012-12-31,-1.50144944031701,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2011-12-31,-2.16915378247341,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2010-12-31,-3.48120039690542,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2009-12-31,-2.35286468331655,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2008-12-31,-1.86377838067906,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2007-12-31,-4.70721210136984,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2006-12-31,-2.55771892805224,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2005-12-31,-2.0469317715426,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2004-12-31,-3.70977039606133,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2003-12-31,-5.76037419921864,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2002-12-31,-5.16274750389645,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2001-12-31,-4.80305110479948,% GDP,Europe & Central Asia,World Bank
CZE,Current account,Economic,2000-12-31,-4.32605955808122,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2024-12-31,5.89380863529108,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2023-12-31,5.50327392607703,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2022-12-31,4.11376375249819,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2021-12-31,6.92006966375342,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2020-12-31,6.34782686016016,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2019-12-31,7.87471222403173,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2018-12-31,8.43761219902204,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2017-12-31,8.07873526112888,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2016-12-31,8.90236036837271,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2015-12-31,8.09671429040112,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2014-12-31,7.19411093057004,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2013-12-31,6.55719316810853,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2012-12-31,7.01984446991475,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2011-12-31,6.09171549435117,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2010-12-31,5.58814592773644,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2009-12-31,5.66039528537592,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2008-12-31,5.40768664904885,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2007-12-31,6.5154572948782,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2006-12-31,5.52590473247801,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2005-12-31,4.39898942956011,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2004-12-31,4.26675296375958,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2003-12-31,1.25843057921389,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2002-12-31,1.71466761160357,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2001-12-31,-0.447670510485843,% GDP,Europe & Central Asia,World Bank
DEU,Current account,Economic,2000-12-31,-1.76650413580914,% GDP,Europe & Central Asia,World Bank
DJI,Current account,Economic,2024-12-31,14.6941756648345,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2023-12-31,18.5034837806032,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2022-12-31,18.418217152052,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2021-12-31,-6.63481531701171,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2020-12-31,11.6521171854969,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2019-12-31,18.2584391861665,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2018-12-31,14.711779905443,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2017-12-31,-4.79510874009854,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2016-12-31,-1.00034788975653,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2015-12-31,29.4599511791353,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2014-12-31,23.8932174835351,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2013-12-31,-30.7512096888003,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2012-12-31,-10.9311673573902,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2011-12-31,-13.8678242864019,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2010-12-31,4.47357137871551,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2009-12-31,-6.77718840004505,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2008-12-31,-22.5587851004156,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2007-12-31,-20.2086361012124,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2006-12-31,-2.15448790661934,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2005-12-31,2.8410579725105,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2004-12-31,0.473072861668427,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2003-12-31,12.7055171216025,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2002-12-31,11.8252569135347,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2001-12-31,12.0278460954718,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DJI,Current account,Economic,2000-12-31,6.04193525666741,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DMA,Current account,Economic,2024-12-31,-37.8042228948698,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2023-12-31,-40.3731052052086,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2022-12-31,-26.5615606888312,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2021-12-31,-33.0604505678155,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2020-12-31,-35.2351867100795,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2019-12-31,-36.195148663409,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2018-12-31,-41.1963949394605,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2017-12-31,-10.2099529307271,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2016-12-31,-8.45275386663789,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2015-12-31,-6.56710220155756,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2014-12-31,-6.21279255214797,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2013-12-31,-17.0836404533407,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2012-12-31,-16.518817887546,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2011-12-31,-13.3467421657827,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2010-12-31,-16.9329365473543,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2009-12-31,-19.6705453623388,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2008-12-31,-24.5182774836174,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2007-12-31,-17.2068339558124,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2006-12-31,-6.98675382958055,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2005-12-31,-16.0912002305889,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2004-12-31,-8.40775392872237,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2003-12-31,-6.04714179505931,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2002-12-31,-8.85156806005728,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2001-12-31,-11.6177894763262,% GDP,Latin America & Caribbean,World Bank
DMA,Current account,Economic,2000-12-31,-19.9386602693652,% GDP,Latin America & Caribbean,World Bank
DNK,Current account,Economic,2024-12-31,12.1952284849278,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2023-12-31,11.0099443611464,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2022-12-31,11.1530363234679,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2021-12-31,8.60686861056623,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2020-12-31,7.31174171634936,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2019-12-31,7.51157692205497,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2018-12-31,6.32147869586373,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2017-12-31,7.43235705188883,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2016-12-31,7.15352413797132,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2015-12-31,8.03310119340131,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2014-12-31,8.33724641683406,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2013-12-31,7.38438213074312,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2012-12-31,6.04077392997688,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2011-12-31,6.33895025513779,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2010-12-31,6.39689740721914,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2009-12-31,3.67030898793201,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2008-12-31,2.93344197648405,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2007-12-31,1.51196754347491,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2006-12-31,3.33878587946735,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2005-12-31,4.1513787487385,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2004-12-31,2.35760495195269,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2003-12-31,3.18790770063056,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2002-12-31,1.93547973055908,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2001-12-31,2.94033572239732,% GDP,Europe & Central Asia,World Bank
DNK,Current account,Economic,2000-12-31,1.37879989622757,% GDP,Europe & Central Asia,World Bank
DOM,Current account,Economic,2024-12-31,-2.98151999182261,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2023-12-31,-3.66805408423949,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2022-12-31,-5.77106930088549,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2021-12-31,-2.83108026347322,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2020-12-31,-1.69224227999815,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2019-12-31,-1.33253119353172,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2018-12-31,-1.55480224260577,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2017-12-31,-0.168331272949704,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2016-12-31,-1.07831727382895,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2015-12-31,-1.8040834790462,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2014-12-31,-3.23841188766659,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2013-12-31,-4.10500018404707,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2012-12-31,-6.55624631595726,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2011-12-31,-7.52170967420317,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2010-12-31,-7.47847811387321,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2009-12-31,-4.77544466541589,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2008-12-31,-9.39813947302595,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2007-12-31,-4.92727717051081,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2006-12-31,-3.39866888826109,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2005-12-31,-1.32180615715461,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2004-12-31,4.66562998909679,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2003-12-31,4.8412459657921,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2002-12-31,-2.94021829945032,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2001-12-31,-2.89354387031244,% GDP,Latin America & Caribbean,World Bank
DOM,Current account,Economic,2000-12-31,-4.22327517754885,% GDP,Latin America & Caribbean,World Bank
DZA,Current account,Economic,2024-12-31,-1.0224994485325,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2023-12-31,2.62033732399996,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2022-12-31,8.62297009518782,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2021-12-31,-2.42326388144806,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2020-12-31,-11.0309095376359,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2019-12-31,-8.76373598794008,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2018-12-31,-8.68941296193564,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2017-12-31,-11.6217683736912,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2016-12-31,-14.4962877563746,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2015-12-31,-14.4205446442816,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2014-12-31,-3.8772158836163,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2013-12-31,0.517147116303439,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2012-12-31,5.3237110694236,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2011-12-31,8.09495300569721,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2010-12-31,6.87361929280343,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2009-12-31,0.287169379874169,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2008-12-31,18.8233635111302,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2007-12-31,21.3033457890387,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2006-12-31,23.4985369430055,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
DZA,Current account,Economic,2005-12-31,19.7857720899622,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
ECU,Current account,Economic,2024-12-31,5.68853936869322,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2023-12-31,2.06198915921791,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2022-12-31,1.97168538429875,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2021-12-31,2.84541289869901,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2020-12-31,2.12980050698282,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2019-12-31,-0.539776584287139,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2018-12-31,-1.54867529374696,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2017-12-31,-0.389582136613769,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2016-12-31,0.911358774426504,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2015-12-31,-2.28484408591192,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2014-12-31,-0.651047970913704,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2013-12-31,-0.966037832420016,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2012-12-31,-0.166909556494228,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2011-12-31,-0.506587087684932,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2010-12-31,-2.32172616604528,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2009-12-31,0.520924336749102,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2008-12-31,2.89405288656368,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2007-12-31,3.78442738247704,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2006-12-31,3.8080496541111,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2005-12-31,1.17661120468016,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2004-12-31,-1.36219189560774,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2003-12-31,-1.24920361685129,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2002-12-31,-4.50586234491735,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2001-12-31,-2.38325088255005,% GDP,Latin America & Caribbean,World Bank
ECU,Current account,Economic,2000-12-31,6.3435541480245,% GDP,Latin America & Caribbean,World Bank
EGY,Current account,Economic,2024-12-31,-5.68596234093524,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2023-12-31,-3.17338763053558,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2022-12-31,-2.2100904275198,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2021-12-31,-4.38240299812001,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2020-12-31,-3.70903990583375,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2019-12-31,-3.20758543154938,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2018-12-31,-2.93164483711978,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2017-12-31,-3.19681566782461,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2016-12-31,-6.16465951871263,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2015-12-31,-5.23529137853431,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2014-12-31,-1.94849131455399,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2013-12-31,-1.22513249838744,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2012-12-31,-2.49788021735236,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2011-12-31,-2.32378812632193,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2010-12-31,-2.05668307641306,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2009-12-31,-1.7707391095759,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2008-12-31,-0.868821887213847,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2007-12-31,0.315552631578947,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2006-12-31,2.45322162862231,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2005-12-31,2.34529559888579,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2004-12-31,4.97788419534309,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2003-12-31,4.66231377245509,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2002-12-31,0.730979150171549,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2001-12-31,-0.401718427655422,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
EGY,Current account,Economic,2000-12-31,-0.972570273448986,% GDP,"Middle East, North Africa, Afghanistan & Pakistan",World Bank
ERI,Current account,Economic,2000-12-31,-14.8161574838645,% GDP,Sub-Saharan Africa,World Bank
ESP,Current account,Economic,2024-12-31,3.18327391138733,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2023-12-31,2.73246084042227,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2022-12-31,0.379418337465124,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2021-12-31,0.765004613238447,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2020-12-31,0.819280213926571,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2019-12-31,2.11978917805627,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2018-12-31,1.86142647160726,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2017-12-31,2.82857699785743,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2016-12-31,3.15808866042231,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2015-12-31,2.03697429462383,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2014-12-31,1.73595007328569,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2013-12-31,2.07791536141213,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2012-12-31,0.125923054524353,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2011-12-31,-2.5892900858806,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2010-12-31,-3.57734356702049,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2009-12-31,-3.94046083652283,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2008-12-31,-8.81669487692334,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2007-12-31,-9.36792330694923,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2006-12-31,-8.79382150381904,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2005-12-31,-7.21356556640438,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2004-12-31,-5.42400165587704,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2003-12-31,-3.80656644846325,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2002-12-31,-3.63459196311061,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2001-12-31,-4.3292603031356,% GDP,Europe & Central Asia,World Bank
ESP,Current account,Economic,2000-12-31,-4.25952269013291,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2024-12-31,-1.25778430854441,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2023-12-31,-1.25901453576846,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2022-12-31,-3.11354022792263,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2021-12-31,-3.78107390163544,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2020-12-31,-2.7306242700292,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2019-12-31,2.00905944057614,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2018-12-31,0.56376163135316,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2017-12-31,1.69970978175346,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2016-12-31,0.996247381037253,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2015-12-31,1.46327360938589,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2014-12-31,0.518408483980374,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2013-12-31,-0.133143040301748,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2012-12-31,-1.85807259126916,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2011-12-31,1.30548764458293,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2010-12-31,1.74366049478647,% GDP,Europe & Central Asia,World Bank
EST,Current account,Economic,2009-12-31,2.6775190631377,% GDP,Europe & Central Asia,World Bank
