iso3,indicator,latest_value,latest_date,change_12m_pct,change_3m_pct,trend_5y,regional_median,position_fr,position_en,trend_sens_fr,trend_sens_en
ARG,Control of corruption,-0.3257079,2024-12-31,8.012491018938157,8.012491018938157,-0.2410025,-0.2654917,sous la mediane regionale,below regional median,en degradation,worsening
ARG,Current account,0.893118418089375,2024-12-31,127.95234747212112,127.95234747212112,1.673116865651223,-1.66760721722233,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARG,Debt service,38.2533536654791,2024-12-31,-25.522046870783672,-25.522046870783672,-12.579438036906893,19.75493011522935,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARG,Dependency ratio,51.5609570038159,2024-12-31,-1.6469062522023212,-1.6469062522023212,-4.032223191310699,48.981079443401555,proche de la mediane regionale,near regional median,en amelioration,improving
ARG,External debt,39.0583452380588,2024-12-31,-2.239010986468993,-2.239010986468993,-26.1916000301376,47.6233832283027,sous la mediane regionale,below regional median,en amelioration,improving
ARG,Fiscal balance,0.451,2026-12-31,-51.60944206008584,-51.60944206008584,4.784,-1.4900000000000002,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARG,GDP growth,4.36733330217022,2025-12-31,425.20912895941524,425.20912895941524,14.26781811581662,3.3669492581395,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARG,Gen gov debt,70.414,2026-12-31,-12.323343004071678,-12.323343004071678,-10.629000000000005,63.608,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARG,Gini,42.4,2024-12-31,0.0,0.0,-0.8999999999999986,43.0,proche de la mediane regionale,near regional median,en amelioration,improving
ARG,Inflation,219.883929014578,2024-12-31,64.72071489359676,64.72071489359676,166.33562466534408,3.42967284899735,au-dessus de la mediane regionale,above regional median,en degradation,worsening
ARG,Political stability,-0.1697459999999999,2024-12-31,-717.3794126286284,-717.3794126286284,-0.2269036999999999,0.3600136,sous la mediane regionale,below regional median,en degradation,worsening
ARG,Regulatory quality,-0.2350259999999999,2024-12-31,53.59923492615791,53.59923492615791,0.2140823,-0.0738011,sous la mediane regionale,below regional median,en amelioration,improving
ARG,Reserves,3.55326074207238,2024-12-31,44.585343315931034,44.585343315931034,-2.38894047639077,4.20470125653228,sous la mediane regionale,below regional median,en degradation,worsening
ARG,Rule of law,-0.2513801,2024-12-31,-5.7223714303258415,-5.7223714303258415,0.08674549999999992,-0.2513801,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARG,Unemployment,7.15,2024-12-31,16.468480208503014,16.468480208503014,-2.6929999999999996,6.448,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARG,Youth unemployment,19.228,2024-12-31,7.143653181767524,7.143653181767524,-6.613999999999997,15.674,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARM,Commodity dependence,0.679482108248347,2024-12-31,-23.99408364958192,-23.99408364958192,-2.170691682923203,5.79530570621524,sous la mediane regionale,below regional median,en amelioration,improving
ARM,Control of corruption,0.1446809,2024-12-31,38.30265801754692,38.30265801754692,0.1970298,0.5531621,sous la mediane regionale,below regional median,en amelioration,improving
ARM,Current account,-4.60216691099963,2024-12-31,-66.1272602942733,-66.1272602942733,2.4546988190008,-0.432631418354181,sous la mediane regionale,below regional median,en amelioration,improving
ARM,Debt service,9.17206815657839,2024-12-31,-48.50067309881586,-48.50067309881586,-21.79852543954081,13.953203049199,sous la mediane regionale,below regional median,en amelioration,improving
ARM,Dependency ratio,49.1198808417762,2024-12-31,0.8353330046900636,0.8353330046900636,1.309126505495101,55.30208239407135,sous la mediane regionale,below regional median,en degradation,worsening
ARM,External debt,65.9870950657396,2024-12-31,-2.369783212252591,-2.369783212252591,-20.087797544770808,56.144278869823,au-dessus de la mediane regionale,above regional median,en amelioration,improving
ARM,Fiscal balance,-4.508,2026-12-31,-20.63152261172063,-20.63152261172063,0.0940000000000003,-2.119,sous la mediane regionale,below regional median,en amelioration,improving
ARM,GDP growth,5.90000000046228,2024-12-31,-28.91566264156753,-28.91566264156753,-1.6999999980768994,2.59946721553708,au-dessus de la mediane regionale,above regional median,en degradation,worsening
ARM,Gen gov debt,50.594,2026-12-31,3.326866128867554,3.326866128867554,-12.759999999999998,46.406,proche de la mediane regionale,near regional median,en amelioration,improving
