iso3,indicator,side,rule_id,label_en,label_fr,value
KHM,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.2328592
KHM,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 6.0),Croissance du PIB soutenue au-dessus de 5 % (valeur : 6.0),6.0158145735202
KHM,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 27.1),Dette publique sous 40 % du PIB (valeur : 27.1),27.094
KHM,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 0.8),Inflation contenue sous 3 % (valeur : 0.8),0.808042016536654
KHM,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.6313721
KHM,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 7.7),Réserves confortables au-dessus de 6 mois d'importations (valeur : 7.7),7.65136409383053
KHM,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.0562612
KHM,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 0.3),Chômage faible sous 5 % (valeur : 0.3),0.254
KHM,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 0.7),Chômage des jeunes sous 12 % (valeur : 0.7),0.704
KIR,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-17.3510233551176
KIR,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-16.645
KIR,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 7.7),Dette publique sous 40 % du PIB (valeur : 7.7),7.745
KIR,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 24.7)","Inégalités contenues (Gini sous 35, valeur : 24.7)",24.7
KIR,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.5),Inflation contenue sous 3 % (valeur : 2.5),2.45545072159028
KIR,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.24),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.24)",1.2381638
KIR,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.5014363
KIR,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.79: solid legal enforcement.,État de droit solide à 0.79 : application du droit fiable.,0.78601
KNA,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-12.189028494118
KNA,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-7.486
KNA,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.91),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.91)",0.9121334
KNA,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.59: solid legal enforcement.,État de droit solide à 0.59 : application du droit fiable.,0.5904494
KOR,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.85),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.85)",0.8495585999999999
KOR,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 5.3),Excédent courant au-dessus de 3 % du PIB (valeur : 5.3),5.33081628105267
KOR,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 32.9)","Inégalités contenues (Gini sous 35, valeur : 32.9)",32.9
KOR,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.3),Inflation contenue sous 3 % (valeur : 2.3),2.32174328643542
KOR,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.64),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.64)",0.6393495
KOR,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.01: sound policy framework.,Qualité réglementaire solide à 1.01 : cadre politique sain.,1.013674
KOR,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 6.2),Réserves confortables au-dessus de 6 mois d'importations (valeur : 6.2),6.19834331246318
KOR,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.12: solid legal enforcement.,État de droit solide à 1.12 : application du droit fiable.,1.1174546
KOR,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.8),Chômage faible sous 5 % (valeur : 2.8),2.784
KOR,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 6.4),Chômage des jeunes sous 12 % (valeur : 6.4),6.434
KWT,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 29.0),Excédent courant au-dessus de 3 % du PIB (valeur : 29.0),29.025293802042
KWT,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 27.6% of GDP: comfortable policy space.,Excédent budgétaire de 27.6% du PIB : marge de manœuvre confortable.,27.58
KWT,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-1.47401818168846
KWT,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 22.3),Dette publique sous 40 % du PIB (valeur : 22.3),22.296
KWT,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.9),Inflation contenue sous 3 % (valeur : 2.9),2.89855072463762
KWT,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 9.0),Réserves confortables au-dessus de 6 mois d'importations (valeur : 9.0),8.95073906369193
KWT,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.2),Chômage faible sous 5 % (valeur : 2.2),2.151
LAO,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.9798961
LAO,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 3.2),Excédent courant au-dessus de 3 % du PIB (valeur : 3.2),3.21986797869176
LAO,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,115.404417712173
LAO,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 34.7)","Inégalités contenues (Gini sous 35, valeur : 34.7)",34.7
LAO,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,23.1305695942588
LAO,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.56),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.56)",0.5576599
LAO,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.6360281999999999
LAO,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,2.39405886523859
LAO,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.7424166999999999
LAO,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 1.2),Chômage faible sous 5 % (valeur : 1.2),1.174
LAO,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 2.2),Chômage des jeunes sous 12 % (valeur : 2.2),2.178
LBN,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.3041344
LBN,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-28.103669636709
LBN,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,331.649550570327
LBN,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 3.9% of GDP: comfortable policy space.,Excédent budgétaire de 3.9% du PIB : marge de manœuvre confortable.,3.908
LBN,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-7.07989192861814
LBN,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,139.398
LBN,Inflation,risk,inflation_high,Inflation above 10 %,Inflation supérieure à 10 %,45.2430422716718
LBN,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.3896806
LBN,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.9588794
LBN,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 13.6),Réserves confortables au-dessus de 6 mois d'importations (valeur : 13.6),13.6032284132075
LBN,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.0853525
LBR,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.0473848
LBR,Debt service,opportunity,debt_service_low,Low debt service at 9.1% of exports: manageable external burden.,Service de la dette faible a 9.1% des exports : charge externe maitrisee.,9.14927792628863
LBR,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.8418216
LBR,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,2.01571374383086
LBR,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.868004
LBR,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.9),Chômage faible sous 5 % (valeur : 2.9),2.914
LBR,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 2.2),Chômage des jeunes sous 12 % (valeur : 2.2),2.218
LBY,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.5315957
LBY,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 4.2),Excédent courant au-dessus de 3 % du PIB (valeur : 4.2),4.23506448409627
LBY,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-20.908
LBY,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.1),Inflation contenue sous 3 % (valeur : 2.1),2.12615766885021
LBY,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-1.8964767
LBY,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-1.7391073
LBY,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 31.6),Réserves confortables au-dessus de 6 mois d'importations (valeur : 31.6),31.5696640862316
LBY,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.6980126
LBY,Unemployment,risk,unemp_high,Unemployment above 15 %,Chômage supérieur à 15 %,19.085
LBY,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,50.586
LCA,Debt service,opportunity,debt_service_low,Low debt service at 4.7% of exports: manageable external burden.,Service de la dette faible a 4.7% des exports : charge externe maitrisee.,4.74628702405992
LCA,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: -0.7),Inflation contenue sous 3 % (valeur : -0.7),-0.674240853418779
LCA,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.04),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.04)",1.0382485
LCA,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,2.67775627364292
LCA,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.50: solid legal enforcement.,État de droit solide à 0.50 : application du droit fiable.,0.5032686
LIE,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.76),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.76)",1.7550399
LIE,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 3.0% of GDP: comfortable policy space.,Excédent budgétaire de 3.0% du PIB : marge de manœuvre confortable.,3.007
LIE,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-1.15748291975636
LIE,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 0.5),Dette publique sous 40 % du PIB (valeur : 0.5),0.524
LIE,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.58),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.58)",1.5823538
LIE,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.54: sound policy framework.,Qualité réglementaire solide à 1.54 : cadre politique sain.,1.5359737999999998
LIE,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.73: solid legal enforcement.,État de droit solide à 1.73 : application du droit fiable.,1.7275435
LKA,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-5.426
LKA,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,100.84
LKA,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: -0.4),Inflation contenue sous 3 % (valeur : -0.4),-0.42936004906973
LKA,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,2.86493580597895
LKA,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.2),Chômage faible sous 5 % (valeur : 4.2),4.239
LSO,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 3.7),Excédent courant au-dessus de 3 % du PIB (valeur : 3.7),3.73488863491482
LSO,Debt service,opportunity,debt_service_low,Low debt service at 6.9% of exports: manageable external burden.,Service de la dette faible a 6.9% des exports : charge externe maitrisee.,6.88637904028134
LSO,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,65.3503315479921
LSO,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 6.1% of GDP: comfortable policy space.,Excédent budgétaire de 6.1% du PIB : marge de manœuvre confortable.,6.087
LSO,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 5.2),Croissance du PIB soutenue au-dessus de 5 % (valeur : 5.2),5.22503380336101
LSO,Unemployment,risk,unemp_high,Unemployment above 15 %,Chômage supérieur à 15 %,16.34
LTU,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.99),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.99)",0.9927892
LTU,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 3.2),Excédent courant au-dessus de 3 % du PIB (valeur : 3.2),3.24144056300641
LTU,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 0.7),Inflation contenue sous 3 % (valeur : 0.7),0.715735835228723
LTU,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.94),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.94)",0.9394441
LTU,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.29: sound policy framework.,Qualité réglementaire solide à 1.29 : cadre politique sain.,1.291591
LTU,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.38519704933976
LTU,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.37: solid legal enforcement.,État de droit solide à 1.37 : application du droit fiable.,1.3742358
LUX,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 2.02),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 2.02)",2.0157595
LUX,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 7.2),Excédent courant au-dessus de 3 % du PIB (valeur : 7.2),7.19327054062351
LUX,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 28.0),Dette publique sous 40 % du PIB (valeur : 28.0),28.04
LUX,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 33.6)","Inégalités contenues (Gini sous 35, valeur : 33.6)",33.6
LUX,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 2.1),Inflation contenue sous 3 % (valeur : 2.1),2.05113269954859
LUX,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.07),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.07)",1.0730532
LUX,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.84: sound policy framework.,Qualité réglementaire solide à 1.84 : cadre politique sain.,1.8386524
LUX,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,0.0602281074355101
LUX,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.76: solid legal enforcement.,État de droit solide à 1.76 : application du droit fiable.,1.7617682
LVA,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.83),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.83)",0.8251335999999999
LVA,GDP growth,risk,recession,Negative GDP growth,Croissance du PIB négative,-0.0370556648288982
LVA,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 34.0)","Inégalités contenues (Gini sous 35, valeur : 34.0)",34.0
LVA,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.3),Inflation contenue sous 3 % (valeur : 1.3),1.26579885828729
LVA,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.62),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.62)",0.6201401999999999
LVA,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.10: sound policy framework.,Qualité réglementaire solide à 1.10 : cadre politique sain.,1.0998172
LVA,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.84788060721375
LVA,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.09: solid legal enforcement.,État de droit solide à 1.09 : application du droit fiable.,1.0913834999999998
MAC,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 0.57),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 0.57)",0.5733844
MAC,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 33.7),Excédent courant au-dessus de 3 % du PIB (valeur : 33.7),33.733852567417
MAC,Fiscal balance,opportunity,fiscal_surplus,Fiscal surplus of 4.2% of GDP: comfortable policy space.,Excédent budgétaire de 4.2% du PIB : marge de manœuvre confortable.,4.212
MAC,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 7.8),Croissance du PIB soutenue au-dessus de 5 % (valeur : 7.8),7.84960207010525
MAC,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 0.7),Inflation contenue sous 3 % (valeur : 0.7),0.672498598854365
MAC,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.05),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.05)",1.053872
MAC,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.37: sound policy framework.,Qualité réglementaire solide à 1.37 : cadre politique sain.,1.3713907
MAC,Reserves,opportunity,reserves_high,Comfortable reserves above 6 months of imports (value: 9.0),Réserves confortables au-dessus de 6 mois d'importations (valeur : 9.0),9.00280543481805
MAC,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.85: solid legal enforcement.,État de droit solide à 0.85 : application du droit fiable.,0.8520978
MAC,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.3),Chômage faible sous 5 % (valeur : 2.3),2.262
MAC,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 6.7),Chômage des jeunes sous 12 % (valeur : 6.7),6.692
MAR,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.5186913
MAR,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 0.7),Inflation contenue sous 3 % (valeur : 0.7),0.701902154839545
MCO,Control of corruption,opportunity,corruption_ctrl_high,Good control of corruption above 0.5 (value: 1.80),"Maîtrise de la corruption solide au-dessus de 0,5 (valeur : 1.80)",1.8002811
MCO,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 8.5),Croissance du PIB soutenue au-dessus de 5 % (valeur : 8.5),8.51053758860212
MCO,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.24),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.24)",1.2387076
MCO,Regulatory quality,opportunity,regulatory_quality_high,Strong regulatory quality at 1.10: sound policy framework.,Qualité réglementaire solide à 1.10 : cadre politique sain.,1.1021324
MCO,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 1.35: solid legal enforcement.,État de droit solide à 1.35 : application du droit fiable.,1.3453634
MDA,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-16.5470767102724
MDA,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 39.3),Dette publique sous 40 % du PIB (valeur : 39.3),39.345
MDA,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 26.8)","Inégalités contenues (Gini sous 35, valeur : 26.8)",26.8
MDA,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 1.4),Chômage faible sous 5 % (valeur : 1.4),1.427
MDA,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 4.5),Chômage des jeunes sous 12 % (valeur : 4.5),4.496
MDG,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.0099165
MDG,Debt service,opportunity,debt_service_low,Low debt service at 7.2% of exports: manageable external burden.,Service de la dette faible a 7.2% des exports : charge externe maitrisee.,7.17223697747634
MDG,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.7485885999999999
MDG,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-0.8827065
MDG,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.1),Chômage faible sous 5 % (valeur : 3.1),3.051
MDG,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 5.5),Chômage des jeunes sous 12 % (valeur : 5.5),5.46
MDV,Current account,risk,ca_deficit,Current account deficit beyond -5 % of GDP,Déficit courant au-delà de -5 % du PIB,-18.6788603634035
MDV,Debt service,opportunity,debt_service_low,Low debt service at 9.2% of exports: manageable external burden.,Service de la dette faible a 9.2% des exports : charge externe maitrisee.,9.18470294592451
MDV,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,75.5586486708217
MDV,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-11.216
MDV,Gen gov debt,risk,debt_high,Government debt above 90 % of GDP,Dette publique au-dessus de 90 % du PIB,129.368
MDV,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 29.3)","Inégalités contenues (Gini sous 35, valeur : 29.3)",29.3
MDV,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.4),Inflation contenue sous 3 % (valeur : 1.4),1.41093527910134
MDV,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,1.30326255855386
MDV,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 4.3),Chômage faible sous 5 % (valeur : 4.3),4.278
MEX,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.9408772
MEX,Debt service,opportunity,debt_service_low,Low debt service at 9.5% of exports: manageable external burden.,Service de la dette faible a 9.5% des exports : charge externe maitrisee.,9.51997025016336
MEX,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.1538644999999998
MEX,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.7),Chômage faible sous 5 % (valeur : 2.7),2.678
MEX,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 5.8),Chômage des jeunes sous 12 % (valeur : 5.8),5.76
MHL,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 21.9),Excédent courant au-dessus de 3 % du PIB (valeur : 21.9),21.8711060344774
MHL,Fiscal balance,risk,fiscal_deficit,Fiscal deficit beyond -5 % of GDP,Déficit budgétaire au-delà de -5 % du PIB,-5.995
MHL,Gen gov debt,opportunity,debt_low,Government debt below 40 % of GDP (value: 16.7),Dette publique sous 40 % du PIB (valeur : 16.7),16.747
MHL,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 1.28),"Stabilité politique solide au-dessus de 0,5 (valeur : 1.28)",1.2772187
MHL,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.6875722
MHL,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.84: solid legal enforcement.,État de droit solide à 0.84 : application du droit fiable.,0.8357245999999999
MKD,External debt,risk,external_debt_high,External debt above 60% of GNI,Dette externe supérieure à 60 % du RNB,81.1537085602971
MKD,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 33.5)","Inégalités contenues (Gini sous 35, valeur : 33.5)",33.5
MKD,Youth unemployment,risk,youth_unemp_high,Youth unemployment above 25 %,Chômage des jeunes supérieur à 25 %,28.656
MLI,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-0.9808589
MLI,Debt service,opportunity,debt_service_low,Low debt service at 6.2% of exports: manageable external burden.,Service de la dette faible a 6.2% des exports : charge externe maitrisee.,6.16273727116764
MLI,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 24.9),Dette externe sous 30 % du RNB (valeur : 24.9),24.9435630803084
MLI,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 5.0),Croissance du PIB soutenue au-dessus de 5 % (valeur : 5.0),5.01653579205785
MLI,Political stability,risk,political_instability,Political stability below -1.0,"Stabilité politique inférieure à -1,0",-2.490962
MLI,Regulatory quality,risk,regulatory_quality_low,Regulatory quality below -0.5,"Qualité réglementaire inférieure à -0,5",-0.7622873
MLI,Rule of law,risk,rule_of_law_low,Rule of law below -0.5,"État de droit inférieur à -0,5",-1.0943496
MLI,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 2.9),Chômage faible sous 5 % (valeur : 2.9),2.924
MLI,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 3.8),Chômage des jeunes sous 12 % (valeur : 3.8),3.841
MLT,Current account,opportunity,ca_surplus,Current account surplus above 3 % of GDP (value: 7.1),Excédent courant au-dessus de 3 % du PIB (valeur : 7.1),7.09956405757708
MLT,GDP growth,opportunity,growth_strong,Strong GDP growth above 5 % (value: 6.2),Croissance du PIB soutenue au-dessus de 5 % (valeur : 6.2),6.21275996991034
MLT,Gini,opportunity,gini_low,"Low inequality (Gini below 35, value: 31.8)","Inégalités contenues (Gini sous 35, valeur : 31.8)",31.8
MLT,Inflation,opportunity,inflation_low,Inflation contained below 3 % (value: 1.7),Inflation contenue sous 3 % (valeur : 1.7),1.65079469283109
MLT,Political stability,opportunity,pol_stability_high,Strong political stability above 0.5 (value: 0.80),"Stabilité politique solide au-dessus de 0,5 (valeur : 0.80)",0.8049168999999999
MLT,Reserves,risk,reserves_low,Reserves below 3 months of imports,Réserves sous 3 mois d'importations,0.246124766994321
MLT,Rule of law,opportunity,rule_of_law_high,Strong rule of law at 0.73: solid legal enforcement.,État de droit solide à 0.73 : application du droit fiable.,0.7271799999999999
MLT,Unemployment,opportunity,unemp_low,Low unemployment below 5 % (value: 3.1),Chômage faible sous 5 % (valeur : 3.1),3.1
MLT,Youth unemployment,opportunity,youth_unemp_low,Youth unemployment below 12 % (value: 9.1),Chômage des jeunes sous 12 % (valeur : 9.1),9.119
MMR,Control of corruption,risk,corruption_high,Control of corruption below -0.5,"Maîtrise de la corruption inférieure à -0,5",-1.2527062
MMR,Debt service,opportunity,debt_service_low,Low debt service at 7.4% of exports: manageable external burden.,Service de la dette faible a 7.4% des exports : charge externe maitrisee.,7.38528231051686
MMR,External debt,opportunity,ext_debt_low,External debt below 30 % of GNI (value: 15.3),Dette externe sous 30 % du RNB (valeur : 15.3),15.2759866470065
